document,label
"'진', '역시', '중용', '이', '라는', '억지', '스러운', '틀', '로', '중용', '을', '지키', '려는', '자', '들', '을', '경멸', '하', '였', '다', '.', '물', '위', '에', '뿌리', '를', '내린', '꽃', '처럼', '허무', '위', '에', '내린', '중용', '은', '바로', '그', '지점', '에서', '자유', '로울', '것', '이', '었', '다', '.'",0
"'스터디', '앤', '라이프', '밸런스', '자', '그만큼', '우리', '아이', '들', '에', '과도', '한', '학업', '시간', '을', '꼬집', '는', '말', '이', '될', '텐데', '얼마나', '지금', '지나친', '상황', '인지', '실상', '은', '좀', '어떻', '습니까', '?'",1
"'최근', '이슈', '가', '쏟아지', '고', '있', '는데', '막', '을', '내리', '게', '돼서', '좀', '아쉬운', '면', '이', '없', '지', '않', '은데요', '.'",1
"'그', '~', '뭐', '~', '예수', '가', '십자가', '에', '못', '박혀', '죽', '은', '뒤', '뭐', '~', '다시', '부활', '했', '을', '때', '그때', '다시', '살아났', '다는', '것', '을', '믿', '지', '못한', '제자', '들', '에게', '그', '가', '건넨', '말', '을', '그', '귀절', '을', '구절', '을'",0
"'임', '에게', '문', '을', '열', '어', '드렸', '으나', '임은', '몸', '을', '돌려', '가', '버리', '더이다', '.', '(', '아가', '5', ',', '6', ')'",0
"'조금', '전', '에', '도', '말씀', '을', '드렸', '다시피', '어제', '그', '눈', '에', '띄', '었', '던', '게', '바로', '손석희', '대표', '를', '맞고소', '했', '던', '이', '김웅', '씨', '측', '변호', '인단', '이', '었', '습니다', '.'",1
"'이기담', '아직', '왕', '치세', '동안', '의', '진실', '에', '대한', '접근', '이', '먼', '길', '을', '남겨', '놓', '고', '있', '지만', '현재', '밝혀진', '사실', '만', '으로', '도', '왕', '은', '우리', '들', '의', '귀감', '과', '경외', '의', '대상', '으로', '자리', '잡', '기에', '충분', '합니다', '.'",1
"'무거운', '옷', '가방', '을', '들', '고', '집', '에', '거의', '다다랐', '을', '때', '수상', '한', '남자', '가', '눈', '에', '띄', '었', '다', '.', '그', '는', '주위', '를', '두리번거리', '며', '바라보', '더니', '메', '고', '있', '던', '가방', '을', '휙', '하', '고', '지환', '의', '집', '으로', '던졌', '다', '.'",0
"'그', '로부터', '며칠', '후', ',', '길', '을', '가', '던', '한', '나그네', '가', '파콤', '의', '집', '을', '찾아왔', '다', '.', '파콤', '은', '나그네', '를', '하룻밤', '재워', '주', '기', '로', '하', '고', '음식', '을', '대접', '했', '다', '.', '식사', '를', '마친', '나그네', '와', '파콤', '은', '난롯가', '에', '앉', '아', '이야기', '를', '나누', '었', '다', '.'",0
"'미하라', '와', '케이', '링', '이', '눈싸움', '을', '하', '면서', '나', '에게', '고개', '를', '끄덕여', '보인다', '.', '마을', '을', '빠져', '나와', '걸으며', '나', '는', '미리', '못', '을', '박', '았', '다', '.'",1
"'또', '인제', '뭐', '열', '을', '받', '으면', '또', '아무래도', '또', '그만큼', '수명', '도', '단축', '되', '는', '거', '기', '때문', '에'",0
"'자리', '를', '잡', '고', '말', '고', '할', '게', '뭐', '있', '어', '.', '바보', '같', '기', '는', '.', '당연히', '제일', '먼저', '나', '한테', '알렸', '어야지', '.', '뭐', '가', '그렇게', '불안', '한', '거', '야', '?'",0
"'○', '엄지', '이외', '의', '목성', '구', ',', '태양', '구', ',', '수성구', '가', '눈', '에', '띄', '게', '살붙임', '이', '좋', '으면', '사업', '운', '과', '장', '사운', '을', '타고나', '돈', '을', '잘', '번다', '.'",1
"'팽창', '하', '는', '것', '.', '퍼져', '가', '는', '것', '.', '이', '세상', '모든', '것', '은', '팽창', '하', '고', '퍼져간다', '.', '이', '슈', '냐', '라는', '말', '은', '중국', '에서', '는', ""'"", '공', '(', '空', ')', ""'"", '이', '라는', '말', '이', '돼', '.', '우주', '가', '계속', '팽창', '한다는', '설', '은', '이것', '을', '가설', '로', '해서', '연구', '된', '거', '야', '.'",0
"'네', '.', '보', '는데', '너무', '가슴', '아프', '더라고요', '.', '부', '검사', '도', '가엽', '고', '안', '됐', '고', '.', '애', '낳', '아도', '그만', '안', '낳', '아도', '그만', '이', '라고', '한', '거', '.', '완전히', '빗', '말', '이', '에요', '.', '저', '속상', '할까', '봐'",1
"'그건', '중요', '하', '지', '않', '아', '.', '내', '가', '단단히', '못', '을', '박', '아', '두', '었', '으니까', '어떻게', '하', '지', '는', '못하', '겠', '지', '.'",1
"'문', '을', '닫', '는', '소리', '가', '났', '다', '.', '부인', '은', '잠자코', '나', '를', '보', '았', '다', '.', '부인', '도', '마음', '이', '쓰였', '던', '것', '이', '다', '.'",0
"'이런', '지도자', '일수록', '틀어박혀', '일', '만', '하', '는', '탓', '에', '눈', '에', '띄', '지', '조차', '도', '않', '는다', '.', '또', '우리', '는', '굳이', '그', '들', '을', '칭찬', '하', '지', '도', '않', '는다', '.', '그러나', '그', '들', '에게', '까지', '똑같', '은', '의심', '의', '눈길', '을', '보내', '는', '것', '은', '너무', '억울', '한', '일', '일', '것', '이', '다', '.'",0
"'그래서', '가슴', '이', '아파요', '.', '아주', '많이', ',', '너무', '가슴', '이', '아파서', '…', '…', '이젠', '사랑', '을', '눈물', '로', '말', '하', '고', '있', '어요', '.', '왜', '내', '가', '이래야', '하', '는지', '…', '…', '아직', '도', '원망', '스러워', '요', '.'",1
"'여하튼', '가여운', '여인', '이', '야', '.', '윤', '동지', '가슴', '에', '적', '지', '않', '게', '못', '을', '박', '고', '떠나', '신', '것', '도', '그렇', '고', '.', '윤', '동지', '는', '지금', '어디', '있', '는지', '알', '수', '있', '는가', '?'",1
"'박태준', '은', '포이', '의', '결정', '을', '번복', '하', '기', '위해', '다시', '한', '번', '설득', '하', '였으나', '그', '는', '""', '자페', '의', '보고서', '를', '무시', '할', '수', '없', '다', '.', '결론', '은', 'NO', '다', '""', '라고', '못', '을', '박', '았', '다', '.'",1
"'그', '피리', '소리', '가', '막', '들려오', '는', '것', '만', '같', '다', '.', '휘영청', '달', '밝', '은', '밤', '에', '스님', '이', '피리', '를', '불', '며', '길', '을', '가', '는', '모습', '은', '그', '자체', '로서', '한', '폭', '의', '동양화', '요', ',', '선시', '다', '.'",0
"'이', '특허', '들', '은', '1916', '년', '이후', '처음', '으로', '신청', '된', '것', '들', '이', '었', '다', '.', '하지만', '이런', '사실', '을', '가지', '고', '테슬라', '의', '창조', '적', '인', '삶', '이', '막', '을', '내렸', '다고', '생각', '한다면', '그것', '은', '큰', '오산', '이', '다', '.'",1
"'전문', '경영', '인', '체제', '가', '서서히', '뿌리', '를', '내리', '면서', '그룹', '차원', '에서', '각', '계열사', '를', '이끌', '어', '나갈', '소양', '과', '자질', '을', '갖춘', 'CEO', '후보', '감', '을', '양성', '해야', '하', '기', '때문', '이', '다', '.'",1
"'정신', '이', '났', '는지', '감진', '청', '이', '빽', '하', '고', '소리쳤', '다', '.', '그제야', '여기저기', '서', '쉬', '고', '있', '던', '일행', '들', '이', '술렁이', '며', '자리', '를', '잡', '기', '시작', '했', '다', '.'",0
"'강', '휘', '는', '아픈', '배', '를', '감싸안', '으며', '허리', '를', '숙였', '다', '.', '속', '이', '타', '는', '듯', '아팠', '다', '.', '배', '가', '아팠', '고', '가슴', '이', '아팠', '다', '.', '그리고', '무엇', '보다', '나약', '하', '게', '무너졌', '던', '자신', '의', '행동', '이', '후회', '스러워', '더', '아팠', '다', '.'",0
"'손', '님', '이', '달', '라는데', '니', '맘', '대로', '와인', '을', '주', '는', '건', '말', '이', '되', '냐', '.', '?', '너', '취한', '여자', '한테', '폭행', '당할', '수', '도', '있', '어', '.'",1
"'그런데', '문', '을', '열', '자', ',', '그', '가', '옷장', '위', '로', '손', '을', '올리', '고', '있', '다가', '화들짝', '놀라', '는', '것', '이', '보였', '다', '.'",0
"'글로리아', '음반', '순위', '어떻게', '됐', '나', '궁금', '해서', '들어와', '봤', '는데', '.', '뭔', '소리', '예요', '?', '회사', '가', '문', '을', '닫', '다니', '?'",1
"'준호', '는', '또', '멍한', '눈', '으로', '미란', '을', '바라보', '았', '다', '.', '증오심', '옆', '으로', '그녀', '에', '대한', '경이감', '이', '또', '다시', '둔중', '하', '게', '자리', '를', '잡', '는', '느낌', '이', '었', '다', '.'",1
"'갑자기', '마르타', '의', '어머니', '가', '나', '에게', '다정', '하', '게', '얘기', '를', '걸어왔', '다', '.', '처음', '도착', '했', '을', '때', '부터', '눈', '에', '띄', '던', ',', '녹색', '리본', '이', '달린', '주황색', '블라우스', '의', '단추', '를', '만지작거리', '면서', '.'",1
"'이순신', '에', '입장', '에서', '명량', '과', '같', '은', '생', '즉사', '사', '즉', '생', '나라', '를', '구하', '든지', '정치', '를', '구하', '든지', '아니', '면', '자기', '가', '진리', '라고', '생각', '하', '는', '그', '구도', '에', '길', '을', '가', '든지', '그렇', '게', '했', '어야', '되', '는데', '그걸', '못', '했', '어요', '.'",1
"'그리고', '기도', '안', '에서', '예수', '님', '께', '청', '하', '십시오', '.', '그분', '의', '이끄', '심', '을', '따라', '그', '길', '을', '걸', '을', '수', '있', '는', '용기', '를', '주', '시', '도록', '청', '하', '면서', '그분', '께', '전적', '인', '신뢰', '를', '드리', '십시오', '.'",1
"'환자', '는', '불안', '스러운', '기억', '상실', '을', '자각', '하', '는', '경우', '가', '대단히', '많', '다', '.', '이것', '이', '주위', '사람', '들', '의', '눈', '에', '띄', '는', '최초', '의', '증세', '인', '경우', '도', '드물', '지', '않', '다', '.'",0
"'길가', '에서', '아운', '의', '신', '형', '이', '갑자기', '사라졌', '지만', ',', '길', '을', '걷', '던', '사람', '들', '중', '아운', '의', '신', '형', '을', '본', '사람', '은', '아무', '도', '없', '었', '다', '.', '집', '을', '떠나', '하', '남성', '무림', '맹', '으로', '출발', '한', '지', '오', '일', '째', '되', '는', '날', '이', '었', '다', '.'",0
"'내', '가', '다시', '자리', '를', '잡', '자', '모드', '야', '의', '몸', '이', '달달', '떨', '며', '내', '품안', '에', '팍', '안겨', '왔', '다', '.', '나', '는', '그', '작', '은', '호', '비트', '의', '몸', '을', '들', '어서', '내', '등짝', '에', '붙였', '다', '.', '난로', '2', '다', '.'",0
"'짐', '때문', '에', '싸웠', '군', ',', '이', '두', '사람', '.', '물론', '속', '으로', '그렇게', '생각', '했', '다', '.', '""', '그렇', '다면', '말', '이', '되', '지', '.', '하지만', '우리', '일', '에', '도움', '이', '되', '는', '건', '아니', '야', '.', '화제', '를', '바꾸', '는', '게', '낫', '겠', '어', '.', '""'",1
"'나', '는', '문', '을', '열', '어', '주', '고', '그', '를', '안', '으로', '안내', '했', '다', '.', '야구', '모자', '와', '코트', '가', '눈', '에', '젖', '어', '있', '었', '다', '.', '웨슬리', '는', '가죽', '장갑', '을', '벗', '어', '코트', '주머니', '에', '쑤셔', '넣', '었', '다', '.', '그리고', '내게서', '눈', '을', '떼', '지', '않', '은', '채', '코트', '를', '벗', '었', '다', '.'",0
"'그녀', '를', '처음', '만난', '것', '은', '직장', '에', '뿌리', '를', '내리', '려고', '한참', '몸부림치', '던', '2000', '년', '이', '었', '다', '.', '대학', '동창', '녀석', '이', '꽤', '괜찮', '은', '아가씨', '가', '있', '는데', '한', '번', '사귀', '어', '보', '라고', '했', '다', '.'",1
"'■', '말', '을', '함부로', '남발', '하', '여', '부하', '들', '의', '가슴', '에', '못', '을', '박', '지', '않', '아야', '하', '고', ',', '즉시', '마음', '을', '다스려', '감정', '의', '골', '이', '패여', '원한', '을', '사', '도록', '해서', '는', '안', '된다', '.'",1
"'범죄', '의', '원상', '으로', '지목', '된', '버', '닝', '썬', '과', '아레나', '가', '잇달', '아', '문', '을', '닫', '자', '브이아이피', '들', '은', '일종', '의', '금단', '증상', '처럼', '새로운', '클럽', '을', '갈망', '했', '다고', '합니다', '.'",1
"'어디', '서', '씨앗', '이', '날', '아', '들어왔', '나', '하', '는', '생각', '이', '들', '면서', '도', '엄청', '신기', '하', '더라고요', '.', '흙', '도', '없', '는', '배수구', '에', '뿌리', '를', '내리', '고', '새싹', '이', '나왔', '다는', '것', '이', '.', '한편', '으로', '는', '흙', '이', '없', '으니', '금세', '죽', '겠', '거니', '했', '어요', '.'",0
"'한국', '에서', '진행', '되', '는', '행사', '를', '성공', '적', '으로', '진행', '되', '기', '를', '개최', '하', '기', '를', '바란다는', '말', '듣', '고', '아', '~', '이게', '신년사', '가', '뭘', '잘못', '됐', '나', '이래서', '제', '가', '한', '번', '두', '번', '저', '줄', '치', '며', '봤', '는데', '그만큼', '저', '는', '북한', '내부', '사정', '도', '좋', '지', '않', '다', '.'",0
"'예', '.', '왜', '그러', '냐면은', '아까', '그', '~', '차', '은우', '이제', '뽑', '은', '이유', '듣', '고선', '마음', '이', '가슴', '이', '아파', '갖', '고'",1
"'한참', '뒤', '직계', '가족', '만', '이', '허락', '된', '방청석', '에', '는', '다', '합해', '봐야', '20', '여', '명', '이', '될까', '한', '가족', '과', '가족', '수', '에', '대항', '이', '라도', '한', '듯', '한', '담당', '수사관', '과', '교도관', '이', '자리', '를', '잡', '았', '다', '.'",0
"'야', ',', '이놈', '아', '!', '누가', '너', '보고', '그렇게', '살', '이', '찌', '라고', '했', '냐', '?', '흥', '!', '열', '받', '으면', '살', '빼', '.', '알', '겠', '냐', '!'",1
"'정확히', '모르', '겠', '어요', '.', '집', '전체', '에서', '나', '는', '것', '같', '았', '어요', '.', '특히', '제', '침실', '문', '을', '열', '고', '나올', '때', '더', '그랬', '구요', '.', '여기', '아래층', '은', '훨씬', '더', '컸', '어요', '.'",0
"'이승훈', '과', '조만식', '은', '주기철', '의', '마음', '에', '깊이', '뿌리', '를', '내린', '두', '그루', '의', '나무', '와', '같', '았', '다', '.', '수목', '두루마기', '에', '말총', '모자', '를', '쓰', '고', '짚신', '을', '신', '은', '모습', '으로', '뼈', '를', '갈', '듯', '민족', '의', '깨우침', '을', '위해', '두', '분', '은', '몸', '을', '아끼', '지', '않', '았', '다', '.'",1
"'인생', '이', '라는', '똑같', '은', '길', '을', '가', '면서', '다른', '조건', '들', '은', '거의', '가', '비슷', '한데', '사람', '이', '얼마나', '명확', '한', '목표', '를', '세우', '고', '그', '목표', '를', '달성', '하', '기', '위하', '여', '노력', '하', '는', '가', '에', '따라서', '결과', '는', '매우', '다르', '게', '나타날', '수', '있', '다는', '것', '이', '다', '.'",1
"'이런', '차', '를', '접해도', '마냥', '가슴', '이', '아파요', '.', '그분', '은', '작설차', '를', '무척', '즐겨', '드셨', '거든요', '.', '대추', '조림', '서너', '개', '에', '작설차', '한', '잔', '이', '면', '그분', '의', '간식', '으로', '아주', '충분', '했', '어요', '.'",1
"'나', '혜', '나', '말', '듣', '고', '곰곰이', '생각', '해', '봤', '는데', '혜나', '아빠', '정도', '면', '괜찮', '겠', '다', '싶', '어', '나', '신경', '쓰', '지', '말', '고', '엄마', '마음', '있', '으면', '해'",0
"'그러나', '<', '오드리', '헵번', '>', '이', '라는', '핑크', '색', '시폰', '원피스', '가', '디스', '플레이', '되', '어', '있', '는', '매장', '앞', '에', '섰', '을', '때', '정민', '은', '저', '도', '모르', '게', '그', '자리', '에', '못', '박힌', '듯이', '우뚝', '멈춰서', '고', '말', '았', '다', '.'",0
"'맞', '아요', ',', '그건', '우드', '스탁', '축제', '때', '의', '도취', '상태', '에서', '깨어난', '것', '이', '고', ',', '선거', '이후', '의', '무', '관심', '과', '도', '같', '은', '것', '입니다', '.', '지도자', '가', '모두', '살', '해당', '한', '세대', '는', '어디', '에', '도', '뿌리', '를', '내리', '지', '못합니다', '…', '…', '.'",1
"'헤라', '는', '재원', '의', '진심', '에서', '우러난', '충고', '와', '왠지', '자신', '을', '이해', '해', '주', '는', '것', '같', '은', '느낌', '에', '고맙', '다는', '인사', '를', '잊', '지', '않', '았', '다', '.', '그', '가', '당연', '하', '다는', '얼굴', '로', '고개', '를', '끄덕이', '고', '는', '서재', '로', '들어가', '문', '을', '닫', '는다', '.'",0
"', '장애', '여성', '조직', '은', '장애', '여성', '이', '선택', '하', '고', '결정', '내리', '는', '조직', '이', '어야', '한다', ""'"", '는', '우리', '의', '뜻', '은', '저항', '이', '커지', '면', '커질수록', '더', '단단', '하', '게', '뿌리', '를', '내리', '게', '되', '는', '것', '이', '다', '.'",1
"'어머니', ',', '아버지', '가', '초주검', '이', '돼', '가지', '고', '집', '으로', '돌아오', '니', ',', '그새', '우투리', '가', '집', '에', '돌아와', '눈물', '을', '줄줄', '흘리', '면서', '기다리', '고', '있', '어', '.', '저', '때문', '에', '어머니', ',', '아버지', '가', '두드려맞', '은', '걸', '보', '고', '가슴', '이', '아파서', '그러', '지', '.'",1
"'그날', '도', '이렇게', '산행', '중', '지쳐서', '잠시', '쉬', '고', '있', '던', '심응', '만', '씨', '그런데', '전', '에', '보내왔', '던', '뭔가', '가', '눈', '에', '띄', '었', '다고', '합니다', '.'",0
"'한편', '내', '가', '교통사고', '를', '당하', '는', '꿈', '도', '꾸', '었', '다', '.', '교통사고', '를', '당해', '다리', '가', '부러져', '통증', '을', '느끼', '는', '꿈', '을', '꾸', '다가', '깨어나', '기', '도', '했', '던', '것', '이', '다', '.'",0
"'하지만', '그것', '이', '끝', '이', '아니', '었', '던지', '술', '들', '이', '쌓여', '있', '는', '구석', '에', '두', '사람', '이', '드나들', '수', '있', '는', '낡', '은', '나무', '문', '을', '다시', '열', '었', '고', ',', '그', '안', '으로', '들어서', '서', '방금', '문', '을', '닫', '은', '것', '이', '다', '.'",0
"'잠시', '중심', '을', '잃', '었', '던', '화륜', '전차', '가', '자리', '를', '잡아가', '자', ',', '네', '대', '의', '병거', '도', '힘', '이', '부치', '는', '듯', '딸려', '가', '기', '시작', '했', '다', '.', '황', '보건', '룡', '이', '뒤', '로', '밀리', '지', '않', '기', '위해', '힘껏', '채찍', '을', '내리쳤', '으나', '그만', '말', '들', '이', '앞발', '을', '들', '고', '말', '았', '다', '.'",1
"'고생', '들', '많', '았', '네', '.', '며칠', '푹', '쉬', '고', '나와서', '다시', '일', '을', '도와', '주', '게', '.', '그리고', '이제', '부터', '는', '누구', '라도', '양', '서방', '이야기', '를', '꺼내', '어', '들추', '지', '말', '게', '.', '믿', '었', '던', '사람', '을', '잃', '은', '게', '가슴', '아프', '지만', '이미', '다', '지난', '일', '이', '네', '.'",1
"'그렇게', '하', '여', '혜종', '시대', '는', '막', '을', '내리', '고', ',', '충주', '를', '기반', '으로', '하', '는', '신명', '순성', '왕', '태후', '의', '소생', '정종', '과', '광종', '이', '연이', '어', '왕위', '에', '오르', '게', '된다', '.'",1
"'기후', '변화', '기업', '정상', '회의', '에', '라스', '뢰케', '라스무센', '덴마크', '총리', '가', '참석', '한', '가운데', '열린', '폐막식', '에서', '500', '여', '개', '글로벌', '그린', '기업', '들', '은', '‘', '코펜하겐', '선언', '’', '을', '채택', '하', '고', '막', '을', '내렸', '다', '.'",1
"'이봐요', ',', '세진', '씨', '.', '당신', '이', '내', '눈', '에', '띈', '다면', '그건', '당신', '이', '절대', '떠나', '면', '안', '된다는', '신', '의', '계시', '이', '구', '…', '그게', '아니', '라면', '…', '당신', '은', '떠나', '야', '겠죠', '.'",0
"'그러니까', ',', '앞', '으로', '는', '지원', '이', '더러', '지', '들', '부부', '일', '에', '우리', '아들', '불러들이', '지', '말', '라고', '못', '을', '박', '아', '.', '나', '도', '태환', '이', '한테', '절대', '지원', '이', '일', '에', '끼어들', '지', '말', '라고', '할', '테', '니까', '!'",1
"'그래서', '남한', '만', '의', '단독', '정부', '가', '수립', '된', '것', '이', '그때', '그', '~', '길', '을', '가', '지', '않', '았었', '더라면', '우리', '는', '통일', '된', '하나', '의', '국가', '를', '건설', '할', '수', '있', '었', '을', '것', '이', '다', '.'",1
"'짐작', '은', '하', '고', '있', '었', '지만', '막상', '말', '을', '듣', '고', '보', '니', '죽산', '댁', '으로서', '는', '정말', '면목', '이', '없', '었', '다', '.', '차라리', '보성', '댁', '아들', '한테', '맞', '고', '오', '는', '것', '이', '속', '편할', '일', '이', '었', '다', '.'",0
"'신라', '사회', '에서', '뿌리', '를', '내린', '이', '들', '가', '야인', '은', '지워졌', '던', '가야', '의', '역사', '와', '문화', ',', '전통', '을', '되살리', '는', '데', '크', '게', '기여', '했', '다', '.'",1
"'얼마', '전', '막', '을', '내린', '올해', '칸', '영화제', '에서', '문병곤', '감독', '의', '세이프', '가', '단편', '부문', '황금종려상', '을', '수상', '했', '습니다', '.'",1
"'공', '의', '말', '을', '듣', '지', '않', '았', '다가', '이', '꼴', '이', '됐', '는데', '이제', '는', '또', '쫓', '으라니', '무슨', '까닭', '이', '오', '.'",1
"'입', '이', '못', '쓴다는', '것', '은', '동시', '에', '두', '가지', '를', '의미', '합니다', '.', '여자', '를', '못', '쓸', '종족', '으로', '구분', '한', '것', '이', '고', '당신', '의', '적', '이', '21', 'C', '의', '여자', '라는', '것', '을', '못', '박', '아', '두', '는', '것', '입니다', '.'",1
"'예수', '가', '조개', '껍질', '에', '못', '박혔', '다면', '교회', '첨탑', '마다', '십자가', '대신', '조개', '껍질', '이', '세워져', '하늘', '아래', '빛나', '고', '있', '을', '것', '이', '다', '.'",0
"'남문', '용', '은', '아버지', '를', '등', '에', '업', '고', '길', '을', '걸', '었', '다', '.', '이미', '혼', '이', '떠난', '육체', '가', '싸늘히', '식', '어', '묵직', '하', '게', '실렸', '으나', '그', '는', '전혀', '힘든', '줄', '몰랐다', '.'",0
"'따라서', '유리', '는', '약', '40', '세', '의', '나이', '에', '아버지', '인', '주몽', '을', '찾아와', '태자', '에', '봉해졌', '다는', '말', '이', '되', '고', ',', '예', '씨', '역시', '20', '세', '쯤', '의', '꽃', '다운', '나이', '에', '주몽', '과', '헤어졌', '다가', '60', '세', '쯤', '의', '노파', '가', '되', '어서', '야', '주몽', '과', '재회', '했', '던', '것', '이', '다', '.'",1
"'흐흥', '.', '그려', '.', '다', '알', '어', '.', '원래', '그런', '거', '지', '.', '동료', '로서', '한', '길', '가', '다가', ',', '한', '집', '살', '게', '되', '고', '다', '그런', '거여', '.', '그쵸', '영감', '?'",1
"'클론', '의', '습격', '＞(', '2002', ')', '역시', '그', '요란', '한', '화제', '성', '에', '비해', '상대', '적', '으로', '조용히', '막', '을', '내렸', '다', '.'",1
"'지금', '하', '는', '어떤', '행태', '와', '정치', '적', '행보', '를', '전혀', '그', '와', '정반대', '인', '길', '을', '걸으니까', '지금', '우리', '가', '비판', '하', '는', '것', '아니', '겠', '습니까', '?'",1
"'유병언', '죽음', '을', '둘러싼', '또', '유병언', '에', '이', '정관', '계', '로비', '실체', '를', '둘러싼', '내용', '을', '문', '을', '닫', '기', '로', '이미'",0
"'그', '랜', '마', '.', '옥', '여사', '.', '마음', '을', '오픈', '하', '구', '잘', '생각', '해', '봐', '.', '내', '말', '들', '어서', '잘못', '되', '는', '거', '없', '어', ',', '자다', '가', '두', '떡', '이', '생겨', '.'",1
"'아뇨', ',', '전', '의사', '로서', '환자', '를', '보', '고', '있', '을', '뿐', '입니다', '.', '좀', '더', '특별', '하', '다면', '저희', '어머니', '를', '뵙', '는', '거', '나', '마찬가지', '니까요', '.', '그래서', '가슴', '아프', '고', '초조', '해', '지', '는', '겁니다', '.', '그럼', '내일', '뵙', '겠', '습니다', '.'",1
"'길', '을', '걸으면서', '도', '하이든', '라인', '은', '자신', '이', '쥬', '온과', '만나', '기', '까지', '의', '기나긴', '여로', '를', '이야기', '하', '고', '있', '었', '다', '.'",0
"'나', '는', '그', '말', '을', '듣', '고', ',', '왠지', '모로토', '가', '나', '를', '비웃', '는', '것', '같이', '느껴져서', '무심결', '에', '얼굴', '을', '붉혔', '다', '.'",0
"'스님', '앞', '에선', '무조건', '하', '고', '합장', '일', '배', '가', '몸', '에', '밴', '우리', '부부', '.', '두', '손', '모아', '스님', '에게', '예', '를', '표한다', '.', '스님', '이', '이내', '말참견', '을', '해', '온다', '.'",1
"'어젯밤', '에', '취해서', '국장', '님', '한테', '전화', '하', '셨', '다면서요', '.', '왜', '류', '기우', '를', '우리', '팀', '에', '보냈', '냐', ',', '이게', '다', '국장', '님', '때문', '이', '다', '!', '국장', '님', '완전', '열', '받', '으셨', '던데', '.'",1
"'성공', '한', '사람', '들', '을', '보', '라', '.', '그', '들', '은', '하나같이', '남', '들', '과', '다른', '길', '을', '가', '고', '남', '들', '과', '다른', '생각', '을', '하', '고', '남', '들', '과', '다른', '표현', '을', '하', '며', '산', '사람', '들', '이', '다', '.', '남', '들', '과', '같', '다면', '그', '어찌', '사막', '에서', '오아시스', '를', '발견', '할', '수', '있', '겠', '는가', '?'",1
"'방학', '때', '공방', '에', '자주', '갔었', '는데', '이제', '선배', '도', '꽤', '자리', '를', '잡', '았', '나', '봐', '.', '납품', '하', '는', '데', '가', '많', '아', '졌', '대', '.'",1
"'내', '피', '가', '너', '에게', '재능', '을', '물려줬', '다', '.', '하지만', '난', '그걸', '바로', '알아보', '지', '못했', '어', '.', '난', '위대', '한', '재능', '이', '심', '어', '진', '곳', '아무', '데', '서', '나', '뿌리', '를', '내린다고', '보', '진', '않', '는다', '.'",1
"'제이슨', '을', '보', '니까', '단단히', '열', '을', '받', '은', '눈치', '더군요', '.', '셰', '인하', '고', '마이크', ',', '늬', '들', '둘', '못', '믿', '겠', '다', '이거', '죠', '.'",1
"'무슨', '꿈', '을', '꾸', '었', '던', '걸까', '.', '기억', '이', '나', '지', '않', '는다', '.', '뭔가', '마음', '을', '아리', '게', '했', '던', '꿈', '들', '이', ',', '산산이', '부서져서', '성은', '의', '뇌리', '를', '떠났', '다', '.', '성은', '은', '손', '으로', '축축', '해진', '이마', '를', '훔쳤', '다', '.', '눈가', '도', '축축', '하', '다', '.'",0
"'이', '보다', '시원', '한', '기후', '가', '몸', '에', '배', '어서', '말', '이', '야', '.', '어쩐지', '내', '잔소리', '는', ',', '요점', '을', '잊어버린', '사설', '처럼', '되', '어', '버린', '것', '같', '군', '.'",1
"'각', '지역', '별', '로비', '에서', '눈', '에', '띄', '는', '두드러진', '차이', '는', '전주', '의', '경우', '인데', ',', '다른', '8', '개', '지역'",1
"'회색', '은', '배색', '면', '에서', '도', '다른', '색', '과', '조화', '를', '이루', '는', '편', '이', '며', '얼룩', '도', '잘', '눈', '에', '띄', '지', '않', '는', '편리', '한', '색', '이', '다', '.'",1
"'얘', '이렇', '나', '는', '그', '~', '와이프', '를', '많이', '챙겨', '줄', '줄', '알', '았', '는데', '챙겨', '주', '지', '도', '않', '고', '자기', '자기', '자기', '위주', '로', '사', '니까', '친', '그러니까', '내', '가', '봐도', '열', '받', '아', '화', '가', '나', '.'",1
"'그게', '그렇게', '서운', '했', '던', '모양', '이', '로군요', '.', '몸', '에', '밴', '자제력', '의', '힘', '으로', '차분', '한', '목소리', '를', '되찾', '은', '재명', '이', '말', '했', '다', '.', '""', '하기야', '그', '는', '늘', '자신', '이', '피해자', '라고', '생각', '하', '며', '살', '았', '으니까요', '.', '""'",1
"'지금', '까지', '호조', '를', '보이', '던', '음반', '시장', '에', '도', '어두운', '그림자', '가', '길', '게', '드리워져', '있', '다', '.', '그것', '을', '뒷받침', '해', '주', '듯', '레코드', '가게', '와', '노래방', '들', '이', '잇달', '아', '문', '을', '닫', '고', '있', '다', '.'",1
"'그래', '.', '너', '는', '그때', '도', '그리', '했', '지', '내', '가', '세자', '를', '폐하', '려', '했', '을', '때', ',', '너', '만', '은', '전폐', '에', '엎드려', '끝', '까지', '거두', '어', '달', '라', '했', '어', '그때', '니', '말', '을', '들', '었', '다면', '이리', '못난', '아비', '는', '되', '지', '않', '았', '을', '것', '을', '.'",1
"'천하', '를', '제압', '한', '몽골', '군', '의', '잇단', '파상', '공세', '를', '모조리', '물리친', '난공불락', '의', '철옹', '성', '이', '었', '던', '귀주', '도', '이렇게', '해서', '끝내', '몽골', '군', '에', '문', '을', '열', '어', '주', '고야', '말', '았', '다', '.'",1
